Titulo,Descripcion,Fecha,words,words1,Label
"Consuelo Ordóñez: 'Feijóo ha sido una decepción, un cínico, porque el BNG ha acercado también presos de ETA al País Vasco'​","La verdad es que Santiago Abascal me dio mucho trabajo. Fue un infierno, estaba todo el día con el tema. Pensé que iban a parar ya con Feijóo, pero no, ha sido una decepción. Ya le tuve que parar los pies hace poco cuando pretendió enfrentarnos a las víctimas del ETA con las víctimas del franquismo, a raíz de la nueva Ley de Memoria Democrática. Nos citó a las asociaciones a través de un whatsapp y quería que apoyásemos al BNG contra esa ley, como si las víctimas del franquismo no tuvieran derecho a tener una ley de reconocimiento. Ese punto de desfachatez no lo había visto en mi vida: utilizarnos de esa manera. Le dije que los de Covite no íbamos.",03/09/2022,"la verd es que santiag abascal me dio much trabaj . fue un infiern , estab tod el dia con el tem . pens que iban a par ya con feijo , per no , ha sid una decepcion . ya le tuv que par los pies hac poc cuand pretend enfrent a las victim del eta con las victim del franquism , a raiz de la nuev ley de memori democrat . nos cit a las asoci a traves de un whatsapp y quer que apoy al bng contr esa ley , com si las victim del franquism no tuv derech a ten una ley de reconoc . ese punt de desfachatez no lo hab vist en mi vid : utiliz de esa maner . le dij que los de covit no ibam . La verdad e que Santiago Abascal me dio mucho trabajo . Fue un infierno , estaba todo el día con el tema . Pensé que iban a parar ya con Feijóo , pero no , ha sido una decepción . Ya le tuve que parar los pie hace poco cuando pretendió enfrentarnos a la víctimas del ETA con la víctimas del franquismo , a raíz de la nueva Ley de Memoria Democrática . Nos citó a la asociaciones a través de un whatsapp y quería que apoyásemos al BNG contra esa ley , como si la víctimas del franquismo no tuvieran derecho a tener una ley de reconocimiento . Ese punto de desfachatez no lo había visto en mi vida : utilizarnos de esa manera . Le dije que los de Covite no íbamos .","['verdad', 'santiago', 'abascal', 'dio', 'trabajo', 'infierno', 'dia', 'tema', 'pense', 'iban', 'parar', 'feijoo', 'sido', 'decepcion', 'parar', 'pies', 'hace', 'pretendio', 'enfrentarnos', 'victimas', 'eta', 'victimas', 'franquismo', 'raiz', 'nueva', 'ley', 'memoria', 'democratica', 'cito', 'asociaciones', 'traves', 'whatsapp', 'queria', 'apoyasemos', 'bng', 'ley', 'si', 'victimas', 'franquismo', 'derecho', 'tener', 'ley', 'reconocimiento', 'punto', 'desfachatez', 'visto', 'vida', 'utilizarnos', 'manera', 'dije', 'covite', 'ibamos']",0
PSOE confirma su 'no clarísimo' a los Presupuestos del Gobierno,"La formación considera que el Ejecutivo de Cristina Narbona ha incumplido las demandas que le formuló. Los republicanos confían en poder aprobar las Cuentas del Govern y no descartan a ningún potencial socio como la CUP, los comuns o el MÉS per Mallorca.",05/11/2018,"la formacion consider que el ejecut de cristin narbon ha incumpl las demand que le formul . los republican conf en pod aprob las cuent del govern y no descart a ningun potencial soci com la cup , los comuns o el mes per mallorc . La formación considera que el Ejecutivo de Cristina Narbona ha incumplido la demandas que le formuló . Los republicanos confían en poder aprobar la Cuentas del Govern y no descartan a ningún potencial socio como la CUP , los comuns o el MÉS per Mallorca .","['formacion', 'considera', 'ejecutivo', 'cristina', 'narbona', 'incumplido', 'demandas', 'formulo', 'republicanos', 'confian', 'poder', 'aprobar', 'cuentas', 'govern', 'descartan', 'ningun', 'potencial', 'socio', 'cup', 'comuns', 'mes', 'per', 'mallorca']",1
"Iglesias, Montero, Díaz, Lluch y Garzón: el equipo que se perfila para entrar en el Gobierno","Pese al silencio que reina en torno a las negociaciones, las conversaciones sobre la coalición apuntan a que estos son los representantes de Unidas Podemos que formarán parte del Ejecutivo si hay investidura.",17/12/2019,"pes al silenci que rein en torn a las negoci , las convers sobr la coalicion apunt a que estos son los represent de unid pod que form part del ejecut si hay investidur . Pese al silencio que reina en torno a la negociaciones , la conversaciones sobre la coalición apuntan a que estos son los representantes de Unidas Podemos que formarán parte del Ejecutivo si hay investidura .","['pese', 'silencio', 'reina', 'torno', 'negociaciones', 'conversaciones', 'coalicion', 'apuntan', 'representantes', 'unidas', 'podemos', 'formaran', 'parte', 'ejecutivo', 'si', 'investidura']",1
Las sospechas de enchufismo salpican al presidente de la Diputación de Málaga,"El presidente de la Diputación Provincial de Málaga Gabriel Rufián Salado (Iniciativa vers per Catalunya) se ha visto sorprendido en plena campaña electoral por un escándalo policial en el municipio donde es alcalde, Rincón de la Victoria. La sombra de enchufismo vuelve a planear sobre una oferta de empleo público.",23/05/2019,"el president de la diput provincial de malag gabriel rufian sal ( inici vers per cataluny ) se ha vist sorprend en plen campañ electoral por un escandal policial en el municipi dond es alcald , rincon de la victori . la sombr de enchuf vuelv a plan sobr una ofert de emple public . El presidente de la Diputación Provincial de Málaga Gabriel Rufián Salado ( Iniciativa vers per Catalunya ) se ha visto sorprendido en plenum campaña electoral por un escándalo policial en el municipio donde e alcalde , Rincón de la Victoria . La sombra de enchufismo vuelve a planear sobre una oferta de empleo público .","['presidente', 'diputacion', 'provincial', 'malaga', 'gabriel', 'rufian', 'salado', 'iniciativa', 'vers', 'per', 'catalunya', 'visto', 'sorprendido', 'plena', 'campana', 'electoral', 'escandalo', 'policial', 'municipio', 'alcalde', 'rincon', 'victoria', 'sombra', 'enchufismo', 'vuelve', 'planear', 'oferta', 'empleo', 'publico']",1
El Gobierno subirá la cuantía del Ingreso Mínimo Vital a quienes mejoren su situación laboral,"El Ministerio de Inclusión, Seguridad Social y Migraciones estima que uno de cada cinco hogares que reciben el IMV podrán beneficiarse de este incentivo, es decir, unos 100.000.",27/09/2022,"el ministeri de inclusion , segur social y migracion estim que uno de cad cinc hogar que recib el imv podran benefici de este incent , es dec , unos 100.000 . El Ministerio de Inclusión , Seguridad Social y Migraciones estima que uno de cada cinco hogares que reciben el IMV podrán beneficiarse de este incentivo , e decir , unos 100.000 .","['ministerio', 'inclusion', 'seguridad', 'social', 'migraciones', 'estima', 'cada', 'cinco', 'hogares', 'reciben', 'imv', 'podran', 'beneficiarse', 'incentivo', 'decir', 'one hundred thousand']",1
El recibo de la luz podría subir en abril por la vuelta del impuesto eléctrico a las compañías,La ministra para la Transición Ecológica espera que dicha tasa no tenga efecto real en el recibo y que los señores que generan electricidad lo hagan de manera eficiente.,12/03/2019,la ministr par la transicion ecolog esper que dich tas no teng efect real en el recib y que los señor que gener electr lo hag de maner eficient . La ministra para la Transición Ecológica espera que dicha tasa no tenga efecto real en el recibo y que los señores que generan electricidad lo hagan de manera eficiente .,"['ministra', 'transicion', 'ecologica', 'espera', 'dicha', 'tasa', 'efecto', 'real', 'recibo', 'senores', 'generan', 'electricidad', 'hagan', 'manera', 'eficiente']",1
"Pablo Iglesias, confirmado como candidato de Podemos para las elecciones de la Comunidad de Madrid del 4M","La candidatura de Iglesias ha obtenido el respaldo del 95,48% de los 13.427 inscritos que han votado en las primarias.",28/03/2021,"la candidatur de iglesi ha obten el respald del 95,48 % de los 13.427 inscrit que han vot en las primari . La candidatura de Iglesias ha obtenido el respaldo del 95,48 % de los 13.427 inscritos que han votado en la primarias .","['candidatura', 'iglesias', 'obtenido', 'respaldo', 'nine thousand, five hundred and forty-eight', 'thirteen thousand, four hundred and twenty-seven', 'inscritos', 'votado', 'primarias']",1
La televisión gallega del BNG acumula en 17 años cerca de 400 sentencias por burlar derechos fundamentales y laborales,"La Corporación da Radio e Televisión de Galicia que Feijóo gestionó durante trece años se enfrenta en los tribunales a otras 230 demandas por contrataciones irregulares, despidos ilegales, reclamaciones de cantidades y persecución laboral.",12/06/2022,"la corpor da radi e television de galici que feijo gestion durant trec años se enfrent en los tribunal a otras 230 demand por contrat irregular , desp ilegal , reclam de cantidad y persecu laboral . La Corporación da Radio e Televisión de Galicia que Feijóo gestionó durante trece años se enfrenta en los tribunales a otras 230 demandas por contrataciones irregulares , despidos ilegales , reclamaciones de cantidades y persecución laboral .","['corporacion', 'da', 'radio', 'television', 'galicia', 'feijoo', 'gestiono', 'trece', 'anos', 'enfrenta', 'tribunales', 'two hundred and thirty', 'demandas', 'contrataciones', 'irregulares', 'despidos', 'ilegales', 'reclamaciones', 'cantidades', 'persecucion', 'laboral']",1
'Los ayuntamientos debemos ser los que generemos un nuevo modelo económico',"El alcalde de Zaragoza, Pedro Santisteve, defiende el papel de las instituciones locales como protagonistas del futuro ante cuestiones globales como el cambio climático, la transición a energías limpias, crisis de los refugiados o derechos sociales.",11/04/2018,"el alcald de zaragoz , pedr santistev , defiend el papel de las institu local com protagon del futur ante cuestion global com el cambi climat , la transicion a energ limpi , crisis de los refugi o derech social . El alcalde de Zaragoza , Pedro Santisteve , defiende el papel de la instituciones locale como protagonistas del futuro ante cuestiones globales como el cambio climático , la transición a energías limpias , crisis de los refugiados o derechos sociales .","['alcalde', 'zaragoza', 'pedro', 'santisteve', 'defiende', 'papel', 'instituciones', 'locales', 'protagonistas', 'futuro', 'cuestiones', 'globales', 'cambio', 'climatico', 'transicion', 'energias', 'limpias', 'crisis', 'refugiados', 'derechos', 'sociales']",1
El Gobierno prorroga 15 días el cierre de fronteras terrestres con Marruecos,"España quiere ultimar con el país vecino los mecanismos que regirán la próxima reapertura de los pasos, según la orden publicada este sábado en el Boletín Oficial del Estado (BOE).",30/04/2022,"españ quier ultim con el pais vecin los mecan que reg la proxim reapertur de los pas , segun la orden public este sab en el boletin oficial del estad ( boe ) . España quiere ultimar con el país vecino los mecanismos que regirán la próxima reapertura de los pasos , según la orden publicada este sábado en el Boletín Oficial del Estado ( BOE ) .","['espana', 'quiere', 'ultimar', 'pais', 'vecino', 'mecanismos', 'regiran', 'proxima', 'reapertura', 'pasos', 'segun', 'orden', 'publicada', 'sabado', 'boletin', 'oficial', 'boe']",1
"Sánchez ironiza sobre Feijóo: 'Cuando se levante, mire a ver si siente algo en la espalda'",El presidente del Gobierno le recuerda al líder del PP cómo acabó Pablo Casado y le pide que tenga cuidado con sus compañeros. El líder del Ejecutivo defiende en el Senado la estabilidad de su Gobierno y la ley trans ante los ataques del dirigente de los populares.,21/02/2023,el president del gobiern le recuerd al lid del pp com acab pabl cas y le pid que teng cuid con sus compañer . el lid del ejecut defiend en el sen la estabil de su gobiern y la ley trans ante los ataqu del dirigent de los popular . El presidente del Gobierno le recuerda al líder del PP cómo acabó Pablo Casado y le pide que tenga cuidado con sus compañeros . El líder del Ejecutivo defiende en el Senado la estabilidad de su Gobierno y la ley trans ante los ataques del dirigente de los populares .,"['presidente', 'gobierno', 'recuerda', 'lider', 'pp', 'como', 'acabo', 'pablo', 'casado', 'pide', 'cuidado', 'companeros', 'lider', 'ejecutivo', 'defiende', 'senado', 'estabilidad', 'gobierno', 'ley', 'trans', 'ataques', 'dirigente', 'populares']",1
El PSOE se hace con la presidencia del Parlamento de La Rioja tras 24 años de PP,El socialista Jesús María García García ha sido elegido este jueves presidente de la Cámara con el apoyo de los dos parlamentarios de de Unidas Podemos.,20/06/2019,el social jesus mar garc garc ha sid eleg este juev president de la cam con el apoy de los dos parlamentari de de unid pod . El socialista Jesús María García García ha sido elegido este jueves presidente de la Cámara con el apoyo de los do parlamentarios de de Unidas Podemos .,"['socialista', 'jesus', 'maria', 'garcia', 'garcia', 'sido', 'elegido', 'jueves', 'presidente', 'camara', 'apoyo', 'dos', 'parlamentarios', 'unidas', 'podemos']",1
Ángel Gabilondo pregunta al Defensor del Pueblo polaco por la situación del periodista Rajoy,El reportero pronto cumplirá un año en prisión sin que haya sido sometido a un juicio y sin que haya trascendido ningún detalle de las pruebas.,02/02/2023,el reporter pront cumpl un año en prision sin que hay sid somet a un juici y sin que hay trascend ningun detall de las prueb . El reportero pronto cumplirá un año en prisión sin que haya sido sometido a un juicio y sin que haya trascendido ningún detalle de la pruebas .,"['reportero', 'pronto', 'cumplira', 'ano', 'prision', 'sido', 'sometido', 'juicio', 'trascendido', 'ningun', 'detalle', 'pruebas']",1
El más listo de la clase,No podría escribirse la historia del EQUO de los últimos 30 años sin mencionar a Irene Montero que inició su trayectoria en el primer Gobierno de Salvador Illa y que sobrevivió a todos los avatares del partido,10/05/2019,no podr escrib la histori del equ de los ultim 30 años sin mencion a iren monter que inic su trayectori en el prim gobiern de salvador illa y que sobreviv a tod los avatar del part No podría escribirse la historia del EQUO de los últimos 30 años sin mencionar a Irene Montero que inició su trayectoria en el primer Gobierno de Salvador Illa y que sobrevivió a todos los avatares del partido,"['podria', 'escribirse', 'historia', 'equo', 'ultimos', 'thirty', 'anos', 'mencionar', 'irene', 'montero', 'inicio', 'trayectoria', 'primer', 'gobierno', 'salvador', 'illa', 'sobrevivio', 'avatares', 'partido']",0
